Company,Location,Job_Title,Experience_Level,Skills_Required,CTC(LPA),Hiring_Type,Source,Post_Date,Apply_Link
LTIMindtree,Ahmedabad,System Analyst,0-2 yrs,"Linux, Networking, Troubleshooting",14.0,Internship,Indeed,2025-09-18,https://www.example.com/apply/ltimindtree/System-Analyst
Infosys,Gurugram,Technical Support,Fresher,"ETL, Data Warehousing",8.5,Full-time,Naukri,2025-09-22,https://www.example.com/apply/infosys/Technical-Support
TCS,Kolkata,Support Executive,0-2 yrs,"Linux, Networking, Troubleshooting",4.3,Contract,Naukri,2025-09-10,https://www.example.com/apply/tcs/Support-Executive
Wipro,Hyderabad,Technical Support,Fresher,Automation Testing,11.4,Internship,LinkedIn,2025-09-17,https://www.example.com/apply/wipro/Technical-Support
Accenture,Gurugram,System Analyst,5-10 yrs,"Excel, Tableau, SQL",6.6,Full-time,Indeed,2025-09-20,https://www.example.com/apply/accenture/System-Analyst
HCL,Ahmedabad,Process Associate,Fresher,"JavaScript, React, Node.js",11.4,Contract,LinkedIn,2025-10-20,https://www.example.com/apply/hcl/Process-Associate
TCS,Ahmedabad,Test Engineer,0-2 yrs,"AWS, Azure, DevOps",10.9,Internship,Glassdoor,2025-10-10,https://www.example.com/apply/tcs/Test-Engineer
Tech Mahindra,Jaipur,Test Engineer,Fresher,"Python, SQL, Power BI",9.2,Internship,Indeed,2025-10-04,https://www.example.com/apply/tech mahindra/Test-Engineer
TCS,Kolkata,Process Associate,Fresher,"JavaScript, React, Node.js",8.1,Contract,LinkedIn,2025-10-12,https://www.example.com/apply/tcs/Process-Associate
Tech Mahindra,Gurugram,System Analyst,2-5 yrs,"JavaScript, React, Node.js",3.3,Contract,LinkedIn,2025-09-20,https://www.example.com/apply/tech mahindra/System-Analyst
Infosys,Bengaluru,Test Engineer,Fresher,"JavaScript, React, Node.js",6.8,Contract,LinkedIn,2025-09-24,https://www.example.com/apply/infosys/Test-Engineer
Wipro,Pune,Test Engineer,0-2 yrs,"Linux, Networking, Troubleshooting",12.0,Full-time,Indeed,2025-09-16,https://www.example.com/apply/wipro/Test-Engineer
Tech Mahindra,Kolkata,Cloud Engineer,5-10 yrs,"AWS, Azure, DevOps",10.5,Full-time,Naukri,2025-10-14,https://www.example.com/apply/tech mahindra/Cloud-Engineer
Wipro,Bengaluru,System Analyst,2-5 yrs,"Python, SQL, Power BI",7.1,Internship,Glassdoor,2025-09-20,https://www.example.com/apply/wipro/System-Analyst
Infosys,Noida,Data Analyst,0-2 yrs,"ETL, Data Warehousing",2.6,Full-time,Glassdoor,2025-09-23,https://www.example.com/apply/infosys/Data-Analyst
TCS,Ahmedabad,System Analyst,Fresher,"ETL, Data Warehousing",4.8,Internship,LinkedIn,2025-10-01,https://www.example.com/apply/tcs/System-Analyst
Infosys,Pune,Process Associate,Fresher,"Python, SQL, Power BI",4.9,Contract,Naukri,2025-09-17,https://www.example.com/apply/infosys/Process-Associate
Cognizant,Pune,Test Engineer,Fresher,"Linux, Networking, Troubleshooting",17.6,Internship,Glassdoor,2025-09-01,https://www.example.com/apply/cognizant/Test-Engineer
TCS,Gurugram,Software Engineer,0-2 yrs,"JavaScript, React, Node.js",4.6,Full-time,Glassdoor,2025-09-14,https://www.example.com/apply/tcs/Software-Engineer
Wipro,Gurugram,Business Analyst,2-5 yrs,"Excel, Tableau, SQL",4.2,Internship,Naukri,2025-09-20,https://www.example.com/apply/wipro/Business-Analyst
Infosys,Bengaluru,Technical Support,Fresher,"JavaScript, React, Node.js",6.1,Full-time,Naukri,2025-09-11,https://www.example.com/apply/infosys/Technical-Support
Wipro,Bengaluru,System Analyst,2-5 yrs,"Linux, Networking, Troubleshooting",18.7,Internship,Glassdoor,2025-10-18,https://www.example.com/apply/wipro/System-Analyst
IBM,Chennai,Technical Support,0-2 yrs,"JavaScript, React, Node.js",9.9,Contract,Naukri,2025-10-15,https://www.example.com/apply/ibm/Technical-Support
Wipro,Ahmedabad,Technical Support,5-10 yrs,"ETL, Data Warehousing",16.5,Full-time,Glassdoor,2025-10-09,https://www.example.com/apply/wipro/Technical-Support
Wipro,Pune,Support Executive,5-10 yrs,"Linux, Networking, Troubleshooting",20.0,Full-time,Indeed,2025-10-13,https://www.example.com/apply/wipro/Support-Executive
IBM,Kolkata,Support Executive,Fresher,"Python, SQL, Power BI",18.6,Internship,LinkedIn,2025-10-18,https://www.example.com/apply/ibm/Support-Executive
Cognizant,Ahmedabad,Business Analyst,Fresher,"Excel, Tableau, SQL",12.6,Full-time,Glassdoor,2025-09-14,https://www.example.com/apply/cognizant/Business-Analyst
LTIMindtree,Gurugram,Technical Support,5-10 yrs,"Java, Spring Boot",10.2,Internship,LinkedIn,2025-10-04,https://www.example.com/apply/ltimindtree/Technical-Support
Tech Mahindra,Mumbai,Data Analyst,Fresher,"Python, SQL, Power BI",18.5,Contract,Indeed,2025-09-16,https://www.example.com/apply/tech mahindra/Data-Analyst
HCL,Jaipur,Data Analyst,Fresher,"Python, SQL, Power BI",8.4,Contract,LinkedIn,2025-10-11,https://www.example.com/apply/hcl/Data-Analyst
TCS,Mumbai,DevOps Engineer,5-10 yrs,"Customer Support, Voice Process",2.8,Internship,LinkedIn,2025-09-16,https://www.example.com/apply/tcs/DevOps-Engineer
Infosys,Ahmedabad,Support Executive,Fresher,"Customer Support, Voice Process",15.8,Full-time,LinkedIn,2025-10-13,https://www.example.com/apply/infosys/Support-Executive
Wipro,Mumbai,Business Analyst,Fresher,Automation Testing,19.3,Contract,Indeed,2025-09-15,https://www.example.com/apply/wipro/Business-Analyst
Accenture,Chennai,Support Executive,2-5 yrs,"ETL, Data Warehousing",8.4,Full-time,LinkedIn,2025-09-20,https://www.example.com/apply/accenture/Support-Executive
IBM,Hyderabad,Business Analyst,2-5 yrs,"Java, Spring Boot",12.3,Internship,Glassdoor,2025-09-20,https://www.example.com/apply/ibm/Business-Analyst
TCS,Gurugram,Test Engineer,2-5 yrs,"AWS, Azure, DevOps",7.6,Full-time,Glassdoor,2025-10-16,https://www.example.com/apply/tcs/Test-Engineer
Capgemini,Hyderabad,Data Analyst,2-5 yrs,"Python, SQL, Power BI",12.3,Full-time,Indeed,2025-10-12,https://www.example.com/apply/capgemini/Data-Analyst
Infosys,Pune,Software Engineer,0-2 yrs,"ETL, Data Warehousing",7.2,Contract,Naukri,2025-10-19,https://www.example.com/apply/infosys/Software-Engineer
Wipro,Bengaluru,Process Associate,5-10 yrs,"Python, SQL, Power BI",5.9,Internship,LinkedIn,2025-10-21,https://www.example.com/apply/wipro/Process-Associate
Wipro,Jaipur,Process Associate,5-10 yrs,"AI/ML, Deep Learning",19.1,Internship,Indeed,2025-09-15,https://www.example.com/apply/wipro/Process-Associate
Accenture,Gurugram,Test Engineer,Fresher,"Python, SQL, Power BI",11.4,Internship,Indeed,2025-10-19,https://www.example.com/apply/accenture/Test-Engineer
Cognizant,Pune,Business Analyst,5-10 yrs,"AI/ML, Deep Learning",10.4,Contract,Naukri,2025-10-01,https://www.example.com/apply/cognizant/Business-Analyst
TCS,Mumbai,Test Engineer,5-10 yrs,"Java, Spring Boot",3.4,Contract,Indeed,2025-10-02,https://www.example.com/apply/tcs/Test-Engineer
LTIMindtree,Ahmedabad,System Analyst,0-2 yrs,"AI/ML, Deep Learning",18.4,Internship,Glassdoor,2025-09-25,https://www.example.com/apply/ltimindtree/System-Analyst
TCS,Mumbai,DevOps Engineer,0-2 yrs,Automation Testing,13.2,Internship,Naukri,2025-10-06,https://www.example.com/apply/tcs/DevOps-Engineer
Wipro,Ahmedabad,System Analyst,2-5 yrs,"AI/ML, Deep Learning",6.6,Internship,Naukri,2025-09-26,https://www.example.com/apply/wipro/System-Analyst
Wipro,Mumbai,Technical Support,2-5 yrs,"AI/ML, Deep Learning",15.9,Full-time,Naukri,2025-10-06,https://www.example.com/apply/wipro/Technical-Support
TCS,Hyderabad,Technical Support,Fresher,"JavaScript, React, Node.js",4.8,Full-time,LinkedIn,2025-09-17,https://www.example.com/apply/tcs/Technical-Support
Tech Mahindra,Kolkata,Cloud Engineer,0-2 yrs,"ETL, Data Warehousing",16.6,Full-time,LinkedIn,2025-09-08,https://www.example.com/apply/tech mahindra/Cloud-Engineer
Tech Mahindra,Ahmedabad,Cloud Engineer,5-10 yrs,"Python, SQL, Power BI",2.5,Contract,Indeed,2025-10-20,https://www.example.com/apply/tech mahindra/Cloud-Engineer
Tech Mahindra,Bengaluru,Technical Support,0-2 yrs,"Excel, Tableau, SQL",6.8,Internship,LinkedIn,2025-10-20,https://www.example.com/apply/tech mahindra/Technical-Support
Wipro,Bengaluru,Business Analyst,5-10 yrs,"Customer Support, Voice Process",8.2,Internship,Indeed,2025-10-13,https://www.example.com/apply/wipro/Business-Analyst
Wipro,Ahmedabad,Technical Support,0-2 yrs,"Linux, Networking, Troubleshooting",11.9,Full-time,Naukri,2025-09-15,https://www.example.com/apply/wipro/Technical-Support
TCS,Ahmedabad,Support Executive,Fresher,"Python, SQL, Power BI",12.6,Contract,Indeed,2025-09-28,https://www.example.com/apply/tcs/Support-Executive
HCL,Pune,Test Engineer,5-10 yrs,"JavaScript, React, Node.js",16.8,Contract,Naukri,2025-09-05,https://www.example.com/apply/hcl/Test-Engineer
Infosys,Hyderabad,Test Engineer,Fresher,"ETL, Data Warehousing",5.5,Full-time,Indeed,2025-10-01,https://www.example.com/apply/infosys/Test-Engineer
Accenture,Kolkata,Cloud Engineer,Fresher,"AI/ML, Deep Learning",15.9,Contract,LinkedIn,2025-10-21,https://www.example.com/apply/accenture/Cloud-Engineer
TCS,Pune,Support Executive,Fresher,Automation Testing,12.8,Contract,Naukri,2025-10-15,https://www.example.com/apply/tcs/Support-Executive
Cognizant,Bengaluru,Software Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",9.7,Internship,Glassdoor,2025-10-17,https://www.example.com/apply/cognizant/Software-Engineer
IBM,Gurugram,Support Executive,0-2 yrs,"AWS, Azure, DevOps",17.4,Contract,Indeed,2025-09-23,https://www.example.com/apply/ibm/Support-Executive
LTIMindtree,Gurugram,Software Engineer,5-10 yrs,"Linux, Networking, Troubleshooting",14.3,Contract,LinkedIn,2025-09-25,https://www.example.com/apply/ltimindtree/Software-Engineer
TCS,Hyderabad,Data Analyst,Fresher,"Python, SQL, Power BI",9.6,Full-time,Naukri,2025-09-09,https://www.example.com/apply/tcs/Data-Analyst
Cognizant,Gurugram,Software Engineer,2-5 yrs,"Java, Spring Boot",8.4,Full-time,Glassdoor,2025-09-15,https://www.example.com/apply/cognizant/Software-Engineer
TCS,Ahmedabad,DevOps Engineer,5-10 yrs,"Customer Support, Voice Process",17.1,Internship,Glassdoor,2025-09-16,https://www.example.com/apply/tcs/DevOps-Engineer
Tech Mahindra,Kolkata,Software Engineer,0-2 yrs,"AWS, Azure, DevOps",11.5,Internship,LinkedIn,2025-10-06,https://www.example.com/apply/tech mahindra/Software-Engineer
TCS,Ahmedabad,Business Analyst,Fresher,"Customer Support, Voice Process",3.4,Full-time,Indeed,2025-10-05,https://www.example.com/apply/tcs/Business-Analyst
Tech Mahindra,Chennai,Business Analyst,2-5 yrs,"AI/ML, Deep Learning",5.0,Full-time,Naukri,2025-09-10,https://www.example.com/apply/tech mahindra/Business-Analyst
Wipro,Noida,DevOps Engineer,0-2 yrs,"AI/ML, Deep Learning",11.9,Contract,LinkedIn,2025-10-17,https://www.example.com/apply/wipro/DevOps-Engineer
Infosys,Kolkata,Business Analyst,5-10 yrs,"ETL, Data Warehousing",12.6,Internship,Naukri,2025-09-06,https://www.example.com/apply/infosys/Business-Analyst
Infosys,Chennai,Technical Support,Fresher,"Excel, Tableau, SQL",15.9,Internship,LinkedIn,2025-09-04,https://www.example.com/apply/infosys/Technical-Support
TCS,Bengaluru,Process Associate,2-5 yrs,"Java, Spring Boot",7.1,Internship,Glassdoor,2025-10-06,https://www.example.com/apply/tcs/Process-Associate
HCL,Hyderabad,Business Analyst,Fresher,"Java, Spring Boot",13.9,Full-time,Glassdoor,2025-09-11,https://www.example.com/apply/hcl/Business-Analyst
TCS,Jaipur,Cloud Engineer,0-2 yrs,"Python, SQL, Power BI",13.7,Internship,Indeed,2025-10-20,https://www.example.com/apply/tcs/Cloud-Engineer
Cognizant,Hyderabad,Support Executive,2-5 yrs,"AI/ML, Deep Learning",19.4,Full-time,Indeed,2025-09-04,https://www.example.com/apply/cognizant/Support-Executive
TCS,Kolkata,DevOps Engineer,Fresher,"Customer Support, Voice Process",17.6,Internship,Naukri,2025-10-16,https://www.example.com/apply/tcs/DevOps-Engineer
Infosys,Ahmedabad,Cloud Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",15.1,Full-time,LinkedIn,2025-10-11,https://www.example.com/apply/infosys/Cloud-Engineer
Tech Mahindra,Bengaluru,Test Engineer,2-5 yrs,Automation Testing,15.6,Full-time,Naukri,2025-09-05,https://www.example.com/apply/tech mahindra/Test-Engineer
Cognizant,Pune,Support Executive,5-10 yrs,"Java, Spring Boot",12.7,Full-time,LinkedIn,2025-10-05,https://www.example.com/apply/cognizant/Support-Executive
TCS,Ahmedabad,System Analyst,2-5 yrs,"Excel, Tableau, SQL",2.9,Internship,Indeed,2025-10-08,https://www.example.com/apply/tcs/System-Analyst
Tech Mahindra,Kolkata,Support Executive,5-10 yrs,"Customer Support, Voice Process",12.6,Full-time,Glassdoor,2025-10-04,https://www.example.com/apply/tech mahindra/Support-Executive
LTIMindtree,Ahmedabad,Process Associate,5-10 yrs,"ETL, Data Warehousing",4.7,Full-time,Glassdoor,2025-09-17,https://www.example.com/apply/ltimindtree/Process-Associate
Infosys,Kolkata,Support Executive,0-2 yrs,"Python, SQL, Power BI",12.4,Internship,Naukri,2025-10-04,https://www.example.com/apply/infosys/Support-Executive
Cognizant,Ahmedabad,Technical Support,Fresher,Automation Testing,14.5,Internship,Indeed,2025-10-02,https://www.example.com/apply/cognizant/Technical-Support
TCS,Bengaluru,Technical Support,0-2 yrs,"ETL, Data Warehousing",4.7,Contract,Naukri,2025-09-21,https://www.example.com/apply/tcs/Technical-Support
LTIMindtree,Chennai,System Analyst,0-2 yrs,"Excel, Tableau, SQL",8.8,Full-time,LinkedIn,2025-10-04,https://www.example.com/apply/ltimindtree/System-Analyst
Wipro,Ahmedabad,Technical Support,5-10 yrs,"AWS, Azure, DevOps",6.2,Contract,Glassdoor,2025-09-26,https://www.example.com/apply/wipro/Technical-Support
TCS,Bengaluru,Software Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",17.8,Internship,Naukri,2025-09-14,https://www.example.com/apply/tcs/Software-Engineer
Capgemini,Mumbai,Data Analyst,5-10 yrs,"JavaScript, React, Node.js",15.8,Internship,Naukri,2025-09-26,https://www.example.com/apply/capgemini/Data-Analyst
Cognizant,Chennai,Support Executive,0-2 yrs,"Excel, Tableau, SQL",16.8,Internship,Indeed,2025-09-26,https://www.example.com/apply/cognizant/Support-Executive
Infosys,Hyderabad,Technical Support,Fresher,"AI/ML, Deep Learning",5.2,Full-time,Glassdoor,2025-09-29,https://www.example.com/apply/infosys/Technical-Support
Infosys,Ahmedabad,Process Associate,2-5 yrs,"Python, SQL, Power BI",6.8,Contract,Glassdoor,2025-10-07,https://www.example.com/apply/infosys/Process-Associate
Wipro,Ahmedabad,Software Engineer,Fresher,"AWS, Azure, DevOps",16.5,Contract,Glassdoor,2025-09-23,https://www.example.com/apply/wipro/Software-Engineer
Accenture,Gurugram,System Analyst,5-10 yrs,"Customer Support, Voice Process",12.7,Contract,LinkedIn,2025-10-10,https://www.example.com/apply/accenture/System-Analyst
Tech Mahindra,Hyderabad,Technical Support,Fresher,"Excel, Tableau, SQL",18.8,Full-time,LinkedIn,2025-10-20,https://www.example.com/apply/tech mahindra/Technical-Support
Infosys,Ahmedabad,Business Analyst,5-10 yrs,"Java, Spring Boot",10.0,Full-time,Naukri,2025-09-01,https://www.example.com/apply/infosys/Business-Analyst
Infosys,Gurugram,DevOps Engineer,5-10 yrs,"Python, SQL, Power BI",11.1,Full-time,Glassdoor,2025-10-02,https://www.example.com/apply/infosys/DevOps-Engineer
TCS,Noida,Test Engineer,2-5 yrs,"Python, SQL, Power BI",10.6,Internship,Indeed,2025-09-04,https://www.example.com/apply/tcs/Test-Engineer
Wipro,Ahmedabad,DevOps Engineer,2-5 yrs,"Excel, Tableau, SQL",5.8,Internship,Naukri,2025-10-19,https://www.example.com/apply/wipro/DevOps-Engineer
TCS,Chennai,Cloud Engineer,5-10 yrs,Automation Testing,13.5,Full-time,Indeed,2025-09-08,https://www.example.com/apply/tcs/Cloud-Engineer
Infosys,Bengaluru,DevOps Engineer,2-5 yrs,"AWS, Azure, DevOps",12.3,Contract,Naukri,2025-09-10,https://www.example.com/apply/infosys/DevOps-Engineer
Cognizant,Kolkata,Software Engineer,5-10 yrs,"Customer Support, Voice Process",8.9,Contract,Glassdoor,2025-10-17,https://www.example.com/apply/cognizant/Software-Engineer
HCL,Jaipur,System Analyst,Fresher,"Excel, Tableau, SQL",3.9,Full-time,Naukri,2025-10-08,https://www.example.com/apply/hcl/System-Analyst
Accenture,Jaipur,Support Executive,Fresher,"Java, Spring Boot",6.1,Internship,Indeed,2025-09-25,https://www.example.com/apply/accenture/Support-Executive
Cognizant,Ahmedabad,Business Analyst,5-10 yrs,"Python, SQL, Power BI",3.7,Contract,LinkedIn,2025-10-11,https://www.example.com/apply/cognizant/Business-Analyst
TCS,Pune,Support Executive,5-10 yrs,"Linux, Networking, Troubleshooting",15.0,Contract,Indeed,2025-09-03,https://www.example.com/apply/tcs/Support-Executive
Tech Mahindra,Bengaluru,DevOps Engineer,2-5 yrs,"Excel, Tableau, SQL",4.1,Full-time,Glassdoor,2025-09-21,https://www.example.com/apply/tech mahindra/DevOps-Engineer
Infosys,Jaipur,Technical Support,5-10 yrs,"Linux, Networking, Troubleshooting",4.7,Internship,Glassdoor,2025-09-14,https://www.example.com/apply/infosys/Technical-Support
Accenture,Mumbai,Cloud Engineer,0-2 yrs,"AI/ML, Deep Learning",17.2,Contract,LinkedIn,2025-10-03,https://www.example.com/apply/accenture/Cloud-Engineer
TCS,Chennai,Support Executive,5-10 yrs,"JavaScript, React, Node.js",7.6,Contract,LinkedIn,2025-09-11,https://www.example.com/apply/tcs/Support-Executive
TCS,Gurugram,Process Associate,2-5 yrs,"Linux, Networking, Troubleshooting",8.5,Internship,Indeed,2025-10-12,https://www.example.com/apply/tcs/Process-Associate
TCS,Pune,Software Engineer,2-5 yrs,"Customer Support, Voice Process",16.9,Contract,Glassdoor,2025-09-10,https://www.example.com/apply/tcs/Software-Engineer
Infosys,Kolkata,DevOps Engineer,Fresher,"JavaScript, React, Node.js",2.5,Internship,Naukri,2025-09-26,https://www.example.com/apply/infosys/DevOps-Engineer
Infosys,Noida,Data Analyst,Fresher,"Customer Support, Voice Process",6.8,Internship,LinkedIn,2025-10-01,https://www.example.com/apply/infosys/Data-Analyst
Capgemini,Mumbai,Data Analyst,5-10 yrs,"AI/ML, Deep Learning",8.9,Full-time,LinkedIn,2025-09-29,https://www.example.com/apply/capgemini/Data-Analyst
Accenture,Noida,Technical Support,2-5 yrs,"Python, SQL, Power BI",5.6,Internship,Indeed,2025-10-18,https://www.example.com/apply/accenture/Technical-Support
LTIMindtree,Hyderabad,Test Engineer,Fresher,"ETL, Data Warehousing",8.8,Internship,Indeed,2025-10-13,https://www.example.com/apply/ltimindtree/Test-Engineer
Wipro,Jaipur,Support Executive,Fresher,"ETL, Data Warehousing",16.8,Full-time,Glassdoor,2025-09-20,https://www.example.com/apply/wipro/Support-Executive
Cognizant,Mumbai,Process Associate,2-5 yrs,"AWS, Azure, DevOps",13.5,Full-time,Glassdoor,2025-09-27,https://www.example.com/apply/cognizant/Process-Associate
Wipro,Jaipur,Cloud Engineer,5-10 yrs,"Customer Support, Voice Process",17.3,Internship,Glassdoor,2025-09-15,https://www.example.com/apply/wipro/Cloud-Engineer
Tech Mahindra,Ahmedabad,DevOps Engineer,Fresher,Automation Testing,8.8,Contract,Indeed,2025-09-27,https://www.example.com/apply/tech mahindra/DevOps-Engineer
Infosys,Gurugram,Test Engineer,5-10 yrs,"AI/ML, Deep Learning",5.6,Full-time,Naukri,2025-10-12,https://www.example.com/apply/infosys/Test-Engineer
TCS,Kolkata,Data Analyst,0-2 yrs,"ETL, Data Warehousing",3.6,Internship,LinkedIn,2025-09-12,https://www.example.com/apply/tcs/Data-Analyst
Tech Mahindra,Pune,DevOps Engineer,2-5 yrs,"Customer Support, Voice Process",4.4,Full-time,Indeed,2025-09-20,https://www.example.com/apply/tech mahindra/DevOps-Engineer
Infosys,Pune,Technical Support,5-10 yrs,"Python, SQL, Power BI",11.7,Full-time,LinkedIn,2025-09-22,https://www.example.com/apply/infosys/Technical-Support
Wipro,Pune,System Analyst,5-10 yrs,"Customer Support, Voice Process",17.7,Contract,Naukri,2025-10-04,https://www.example.com/apply/wipro/System-Analyst
